sample	total_reads	GNM1017	GNM1017	GNM1024	GNM1024	GNM1025	GNM1025	GNM1026	GNM1026	GNM1031	GNM1031	GNM1055	GNM1055	GNM1059	GNM1059	GNM1066	GNM1066	GNM1080	GNM1080	GNM1089	GNM1089	GNM1107	GNM1107	GNM1120	GNM1120	GNM1121	GNM1121	GNM1122	GNM1122	GNM1123	GNM1123	GNM1125	GNM1125	GNM1126	GNM1126	GNM1130	GNM1130	GNM1146	GNM1146	GNM1148	GNM1148	GNM1154	GNM1154	GNM1170	GNM1170	GNM1176	GNM1176	GNM1177	GNM1177	GNM1179	GNM1179	GNM1186	GNM1186	GNM1187	GNM1187	GNM1213	GNM1213	GNM1232	GNM1232	GNM1283	GNM1283	GNM1306	GNM1306	GNM1362	GNM1362	GNM1363	GNM1363	GNM1367	GNM1367	GNM1382	GNM1382	GNM1383	GNM1383	GNM1419	GNM1419	GNM1427	GNM1427	GNM1431	GNM1431	GNM1546	GNM1546	GNM1670	GNM1670	GNM1683	GNM1683	GNM225	GNM225	GNM3434	GNM3434	GNM356	GNM356	GNM358	GNM358	GNM3890	GNM3890	GNM425	GNM425	GNM444	GNM444	GNM4440	GNM4440	GNM483	GNM483	GNM495	GNM495	GNM50571	GNM50571	GNM565	GNM565	GNM575	GNM575	GNM576	GNM576	GNM594	GNM594	GNM683	GNM683	GNM684	GNM684	GNM694	GNM694	GNM742	GNM742	GNM746	GNM746	GNM747	GNM747	GNM773	GNM773	GNM774	GNM774	GNM786	GNM786	GNM791	GNM791	GNM811	GNM811	GNM833	GNM833	GNM848	GNM848	GNM855	GNM855	GNM858	GNM858	GNM859	GNM859	GNM860	GNM860	GNM875	GNM875	GNM915	GNM915	GNM926	GNM926	GNM962	GNM962	GNM973	GNM973
ERR599029	298521246	175912	0.0589277990619133	972	0.000325604965483763	1597	0.000534970298227953	958	0.000320915182030293	4349	0.00145684773136717	2480	0.000830761640328943	837	0.000280382053611018	1484	0.000497117046067803	1834	0.000614361632404549	3150	0.00105520127703071	1602	0.000536645220889906	840	0.000281387007208191	1463	0.000490082370887598	3282	0.00109941923530629	358	0.000119924462595872	1004	0.000336324470520266	1823	0.000610676802548251	611	0.00020467554929072	1941	0.000650204977370354	3231	0.00108233502415436	2189	0.000733281141403249	2252	0.000754385166943863	662	0.000221759760442645	649	0.000217404961521566	2060	0.000690068136724848	1746	0.000584882993554167	1884	0.000631110859024084	740	0.00024788855396912	955	0.000319910228433121	1784	0.000597612405785014	3318	0.00111147867847235	740	0.00024788855396912	1213	0.000406336237789923	1352	0.00045289908779223	1731	0.000579858225568307	1915	0.000641495379528196	2893	0.000969110252206304	1791	0.000599957297511749	2246	0.000752375259749519	6899	0.00231105828896346	85	2.84736852532097e-05	216	7.23566589963918e-05	1724	0.000577513333841572	279	9.34606845370061e-05	53	1.77541802167073e-05	654	0.00021907988418352	433	0.000145048302525174	2376	0.00079592324896031	1101	0.000368817970162164	419	0.000140358519071705	2130	0.000713517053992197	873	0.000292441496777084	2117	0.000709162255071118	2409	0.000806977738529203	493	0.000165147374468617	752	0.000251908368357809	2669	0.000894073716950786	2973	0.00099590901479756	5062	0.00169569170296174	4351	0.00145751770043195	1175	0.000393606825559076	1637	0.000548369679523581	2824	0.000945996319471345	1274	0.000426770294265756	2711	0.000908143067311196	1347	0.000451224165130277	1864	0.00062441116837627	1547	0.000518221071608417	6022	0.00201727685405681	3186	0.00106726072019678	4631	0.00155131336950135	3701	0.00123977775437799	418	0.000140023534539314	7031	0.00235527624723903	7092	0.00237571030371486	6333	0.00212145704363032	2777	0.000930252046448982	6772	0.00226851525334984	22025	0.00737803432590523
ERR599030	298592298	1397	0.000467862034405188	663	0.000222041896070608	1214	0.000406574452231852	576	0.000192905176676727	1037	0.000347296298982233	2262	0.000757554704240898	333	0.000111523305266233	1121	0.000375428303914256	1047	0.000350645347188426	1590	0.000532498664784716	598	0.000200273082730352	527	0.000176494840466381	1399	0.000468531844046426	2550	0.000854007292579261	150	5.02357230928977e-05	909	0.00030442848194296	1779	0.000595795675881767	212	7.09998219712955e-05	1563	0.000523456234627994	1917	0.000642012541127233	1027	0.00034394725077604	1003	0.000335909535081176	330	0.000110518590804375	295	9.87969220826989e-05	864	0.000289357765015091	645	0.00021601360929946	1197	0.000400881070281324	286	9.5782778697125e-05	467	0.000156400551229222	1131	0.000378777352120449	2506	0.000839271480472011	317	0.000106164828136324	539	0.000180513698313812	667	0.000223381515353085	898	0.000300744528916148	847	0.000283664383064563	2905	0.000972898503899119	792	0.0002652446179305	2947	0.000986964506365131	1699	0.000569003290232222	18	6.02828677114773e-06	49	1.64103362103466e-05	1512	0.000506376088776409	58	1.94244795959205e-05	25	8.37262051548295e-06	101	3.38253868825511e-05	36	1.20565735422955e-05	1788	0.000598809819267341	450	0.000150707169278693	160	5.35847712990909e-05	1596	0.000534508093708432	338	0.00011319782936933	898	0.000300744528916148	1767	0.000591776818034335	200	6.69809641238636e-05	488	0.000163433552462227	1607	0.000538192046735244	1862	0.00062359277599317	2584	0.000865394056480318	2628	0.000880129868587568	690	0.00023108432622733	1254	0.000419970645056625	2656	0.000889507203564909	486	0.000162763742820989	1641	0.000549578810636301	811	0.000271607809522267	1309	0.000438390410190687	871	0.000291702098759426	2356	0.000789035757379114	2115	0.000708323695609858	4922	0.00164840152708828	3483	0.00116647349021709	291	9.74573028002216e-05	7222	0.00241868261451272	5335	0.00178671721800406	3245	0.00108676614290969	1873	0.000627276729019983	6214	0.00208109855532844	14452	0.00484004446759039
ERR599031	51116670	92	0.000179980425172454	88	0.00017215518929539	66	0.000129116391971543	92	0.000179980425172454	55	0.000107596993309619	183	0.000358004541375641	91	0.000178024116203188	215	0.000420606428392147	284	0.000555591747271487	347	0.000678839212335232	144	0.000281708491574275	78	0.000152592099602732	60	0.000117378538155948	149	0.000291490036420604	30	5.8689269077974e-05	93	0.000181936734141719	186	0.000363873468283439	71	0.000138897936817872	110	0.000215193986619238	172	0.000336485142713717	86	0.000168242571356859	192	0.000375611322099033	35	6.8470813924303e-05	317	0.000620149943257258	121	0.000236713385281162	182	0.000356048232406375	366	0.000716009082751282	283	0.000553635438302221	47	9.19465215554926e-05	296	0.000579067454902677	353	0.000690577066150827	93	0.000181936734141719	166	0.000324747288898123	188	0.00036778608622197	128	0.000250407548066022	127	0.000248451239096757	373	0.000729703245536143	147	0.000287577418482072	342	0.000669057667488903	244	0.000477339388500855	2	3.9126179385316e-06	2	3.9126179385316e-06	281	0.00054972282036369	10	1.9563089692658e-05	9	1.76067807233922e-05	7	1.36941627848606e-05	5	9.78154484632899e-06	242	0.000473426770562323	90	0.000176067807233922	109	0.000213237677649972	334	0.000653407195734777	36	7.04271228935688e-05	141	0.000275839564666478	292	0.000571242219025613	22	4.30387973238476e-05	66	0.000129116391971543	128	0.000250407548066022	138	0.00026997063775868	361	0.000706227537904954	266	0.000520378185824703	148	0.000289533727451338	103	0.000201499823834377	361	0.000706227537904954	143	0.000279752182605009	431	0.000843169165753559	130	0.000254320166004554	431	0.000843169165753559	104	0.000203456132803643	284	0.000555591747271487	155	0.000303227890236199	691	0.00135180949776267	515	0.00100749911917189	36	7.04271228935688e-05	481	0.000940984614216849	848	0.0016589500059374	4883	0.0095526566969249	268	0.000524290803763234	444	0.000868601182354015	1494	0.0029227256000831
ERR599032	267341214	2365	0.000884637263598272	698	0.000261089560250145	838	0.000313457093824673	595	0.000222562017691743	2051	0.000767184366866831	1936	0.000724168178573469	755	0.000282410627491203	1356	0.000507216968050426	1655	0.000619059057613167	1884	0.000704717380388644	1070	0.00040023757803389	684	0.000255852806892693	1208	0.000451857003985925	2924	0.00109373334408514	245	9.16431837554235e-05	951	0.000355725174495542	10455	0.00391073259658348	303	0.000113338304807728	1960	0.000733145470043388	3587	0.00134173102094165	2654	0.000992738815048547	1727	0.000645990932022924	517	0.000193385820414506	458	0.000171316645550955	1693	0.000633273102440539	1053	0.000393878663242698	1713	0.000640754178665471	611	0.000228546878671689	851	0.000318319793370879	1922	0.000718931425216016	3723	0.00139260233927119	494	0.000184782582755834	1060	0.000396497039921424	1400	0.000523675335745277	1869	0.000699106573219945	1123	0.000420062430029962	2778	0.00103912148764313	2399	0.000897355093180657	2549	0.000953463164867651	3257	0.00121829326323026	11	4.11459192371289e-06	116	4.33902421046087e-05	1665	0.000622799595725633	196	7.33145470043388e-05	24	8.97729146991904e-06	57	2.13210672410577e-05	62	2.31913362972908e-05	1624	0.000607463389464522	806	0.000301487371864781	245	9.16431837554235e-05	1956	0.000731649254798402	1027	0.000384153264150286	1441	0.000539011542006389	2213	0.000827781084288785	211	7.89253541730382e-05	472	0.000176553398908408	1853	0.000693121712239999	3325	0.00124372892239503	3433	0.00128412673400967	3512	0.00131367698509815	948	0.000354603013061802	1456	0.000544622349175088	2602	0.000973288016863722	1086	0.000406222439013836	2458	0.000919424268044208	1004	0.000375550026491613	1792	0.000670304429753955	1099	0.000411085138560043	3847	0.00143898501186577	2471	0.000924286967590414	5141	0.00192301064361891	4020	0.00150369632121144	359	0.000134285318237539	6478	0.00242312058925565	5135	0.00192076632075143	5890	0.00220317694824263	1851	0.000692373604617506	5164	0.00193161388127758	18850	0.00705091434199891
ERR599033	88454828	159	0.000179752766010692	213	0.00024080087522187	205	0.000231756710894288	218	0.000246453477926609	168	0.000189927450879222	378	0.000427336764478249	339	0.000383246463381287	634	0.000716750022960872	769	0.000869370295988818	780	0.000881806021939243	540	0.000610481092111784	186	0.000210276820616281	284	0.00032106783362916	749	0.000846759885169863	90	0.000101746848685297	279	0.000315415230924422	515	0.00058221807858809	169	0.000191057971420169	997	0.0011271289793249	700	0.000791364378663424	486	0.000549432982900606	604	0.00068283440673244	151	0.00017070860168311	247	0.000279238573614094	742	0.000838846241383229	520	0.000587870681292829	1024	0.00115765303393049	9706	0.0109728323704388	208	0.000235148272517132	977	0.00110451856850595	1311	0.0014821124291825	284	0.00032106783362916	549	0.000620655776980314	878	0.000992597034952123	671	0.000758579282975939	465	0.000525692051540703	1416	0.00160081708598201	805	0.000910069035462937	602	0.000680573365650544	1649	0.00186422837202284	9	1.01746848685297e-05	14	1.58272875732685e-05	594	0.000671529201322962	23	2.60019724417982e-05	248	0.000280369094155041	132	0.000149228711405103	13	1.46967670323207e-05	650	0.000734838351616036	500	0.000565260270473874	197	0.000222712546566706	1084	0.00122548426638736	427	0.000482732270984688	341	0.000385507504463182	939	0.00106155878794994	41	4.63513421788577e-05	157	0.000177491724928796	397	0.000448816654756256	1830	0.00206885258993438	8639	0.00976656695324759	1309	0.0014798513881006	507	0.000573173914260508	351	0.000396812709872659	756	0.000854673528956497	437	0.000494037476394166	840	0.000949637254396108	367	0.000414901038527823	1867	0.00211068184994945	358	0.000404726353659294	1498	0.00169351977033973	1532	0.00173195746873195	1734	0.0019603226180034	1407	0.00159064240111348	122	0.000137923505995625	1251	0.00141428119672563	2050	0.00231756710894288	38372	0.043380334197247	684	0.00077327605000826	1109	0.00125374727991105	5411	0.00611724664706826
ERR599034	53100002	31	5.83804121137321e-05	106	0.000199623344646955	82	0.000154425606236324	126	0.000237288126655814	34	6.4030129415061e-05	269	0.000506591318019159	134	0.000252354039459358	424	0.00079849337858782	434	0.00081732576959225	520	0.000979284332230345	257	0.000483992448813844	134	0.000252354039459358	91	0.00017137475814031	477	0.000898305050911297	45	8.47457595199337e-05	175	0.00032956684257752	284	0.000534839904525804	58	0.000109227867825692	236	0.000444444427704541	245	0.000461393579608528	180	0.000338983038079735	343	0.000645951011451939	62	0.000116760824227464	80	0.000150659128035438	294	0.000553672295530234	310	0.000583804121137321	855	0.00161016943087874	227	0.000427495275800555	72	0.000135593215231894	588	0.00110734459106047	1298	0.00244444435237498	128	0.0002410546048567	214	0.000403013167494796	422	0.000794726900386934	295	0.000555555534630677	300	0.000564971730132891	1627	0.00306403001642071	452	0.000851224073400223	308	0.000580037642936435	3403	0.00640866265880743	3	5.64971730132892e-06	7	1.31826737031008e-05	299	0.000563088491032449	16	3.01318256070875e-05	222	0.00041807908029834	33	6.21468903146181e-05	16	3.01318256070875e-05	355	0.000668549880657255	178	0.000335216559878849	3204	0.00603389807781928	785	0.00147834269384773	162	0.000305084734271761	136	0.000256120517660244	626	0.0011789076768773	22	4.14312602097454e-05	47	8.85122377208197e-05	190	0.000357815429084165	506	0.000952918984824144	6694	0.0126064025383653	500	0.000941619550221486	248	0.000467043296909857	160	0.000301318256070876	407	0.000766478313880289	190	0.000357815429084165	385	0.000725047053670544	175	0.00032956684257752	1077	0.00202824851117708	169	0.000318267407974862	896	0.0016873822339969	361	0.000679849315259913	833	0.001568738170669	981	0.00184745755753456	41	7.72128031181618e-05	729	0.00137288130422293	1429	0.00269114867453301	3689	0.00694726904153412	307	0.000578154403835992	567	0.00106779656995117	2204	0.00415065897737631
ERR599035	90238442	403	0.000446594589919892	6502	0.00720535489741722	1431	0.001585798655522	252	0.000279260140595069	2711	0.00300426286171918	1754263	1.94403068262194	70	7.75722612764081e-05	221	0.000244906710601231	242	0.000268178388984154	407	0.000451027290564259	171	0.000189497952546654	133	0.000147387296425175	733	0.000812292393080102	1452	0.00160907033390492	307	0.000340209774455104	615	0.0006815277240713	12902	0.0142976759284031	115	0.000127440143525528	273	0.000302531818977992	617	0.000683744074393483	735	0.000814508743402285	220	0.00024379853544014	123	0.00013630554481426	153	0.000169550799647006	141	0.000156252697713908	179	0.000198363353835386	496	0.000549654879901406	9812	0.0108734146806302	384	0.000425539261859153	168	0.000186173427063379	652	0.000722530205031687	200	0.000221635032218309	128	0.000141846420619718	160	0.000177308025774647	182	0.000201687879318661	355	0.000393402182187498	356	0.00039451035734859	527	0.000584008309895244	654	0.00072474655535387	963	0.00106717268013116	12	1.32981019330985e-05	25	2.77043790272886e-05	486	0.000538573128290491	9	9.9735764498239e-06	81	8.97621880484151e-05	48	5.31924077323941e-05	46	5.0976057410211e-05	166	0.000183957076741196	301	0.000333560723488555	572	0.000633876192144363	315	0.000349075175743837	203	0.000224959557701584	292	0.000323587147038731	426	0.000472082618624998	4456	0.00493802851782392	1228	0.00136083909782042	413	0.000457676341530808	711	0.000787912539536088	249	0.000275935615111795	1091	0.00120901910075088	398	0.000441053714114435	291	0.000322478971877639	682	0.000755775459864433	281	0.000311397220266724	476	0.000527491376679575	454	0.000503111523135561	517	0.000572926558284328	574	0.000636092542466547	609	0.000674878673104751	1834	0.00203239324544189	662	0.000733611956642602	944	0.00104611735207042	4350	0.00482056195074822	6435	0.00713110716162409	1630	0.00180632551257922	593	0.000657147870527286	770	0.000853294874040489	27269	0.0302188284678053	4650	0.00515301449907568
ERR599036	82690248	1791	0.00216591441351101	252	0.000304751776775419	389	0.000470430322085864	177	0.000214051843211306	718	0.000868300697320439	709	0.000857416705292745	77	9.31185984591557e-05	337	0.000407545034814746	231	0.000279355795377467	581	0.000702622152009993	213	0.00025758781132208	203	0.000245494486846865	354	0.000428103686422612	768	0.000928767319696514	47	5.68386250335106e-05	293	0.0003543344071238	488	0.000590154234390493	93	0.0001124679176195	277	0.000334985087963456	531	0.000642155529633918	332	0.000401498372577139	320	0.000386986383206881	129	0.000156003885730274	92	0.000111258585171978	199	0.000240657157056779	160	0.00019349319160344	270	0.000326519760830806	395	0.000477686316770993	101	0.000122142577199672	226	0.000273309133139859	827	0.00100011793410028	77	9.31185984591557e-05	159	0.000192283859155919	134	0.000162050547967881	191	0.000230982497476607	212	0.000256378478874558	636	0.000769135436623675	198	0.000239447824609257	977	0.00118151780122851	386	0.0004668023247433	3	3.62799734256451e-06	18	2.1767984055387e-05	478	0.000578060909915278	7	8.46532713265052e-06	16	1.9349319160344e-05	27	3.26519760830806e-05	10	1.2093324475215e-05	512	0.000619178213131009	153	0.00018502786447079	223	0.000269681135797295	360	0.000435359681107741	77	9.31185984591557e-05	353	0.00042689435397509	510	0.000616759548235966	86	0.000104002590486849	177	0.000214051843211306	568	0.000686900830192213	434	0.000524850282224332	485	0.000586526237047929	753	0.000910627332983691	189	0.000228563832581564	435	0.000526059614671853	805	0.000973512620254809	166	0.000200749186288569	526	0.00063610886739631	247	0.000298705114537811	341	0.000412382364604832	276	0.000333775755515935	523	0.000632480870053746	631	0.000763088774386068	1762	0.00213084377253289	1133	0.00137017366304186	114	0.000137863899017451	2616	0.00316361368271625	1602	0.00193735058092945	742	0.000897324676060955	637	0.000770344769071197	2104	0.00254443546958524	4686	0.00566693184908576
ERR599037	156977500	236	0.0001503400168814	378	0.000240798840598175	210	0.000133777133665653	299	0.000190473156981096	178	0.000113392046630887	635	0.00040451657084614	407	0.000259272825723432	707	0.000450383016674364	829	0.00052810116099441	1219	0.000776544409230622	645	0.000410886910544505	338	0.000215317481804717	281	0.00017900654552404	630	0.000401331400996958	104	6.62515328629899e-05	314	0.000200028666528643	915	0.000582886082400344	227	0.000144606711152872	700	0.000445923778885509	752	0.000479049545317004	539	0.000343361309741842	741	0.000472042171648803	248	0.000157984424519437	1840	0.00117214250449905	589	0.000375213008233664	3144	0.00200283480116577	14934	0.00951346530553742	4770	0.00303865203611983	231	0.000147154847032218	1101	0.000701374400789922	1059	0.000674618974056792	407	0.000259272825723432	577	0.000367568600595627	677	0.000431271997579271	530	0.000337628004013314	550	0.000350368683410043	1171	0.000745966778678473	616	0.000392412925419248	898	0.000572056504913124	1458	0.000928795528021532	20	1.27406793967288e-05	13	8.28144160787374e-06	923	0.000587982354159036	41	2.61183927632941e-05	783	0.000498797598381934	43	2.7392460702967e-05	15	9.55550954754662e-06	862	0.000549123281999013	331	0.000210858244015862	951	0.000605819305314456	1048	0.000667611600388591	218	0.000138873405424344	461	0.0002936726600946	1088	0.000693092959182048	39	2.48443248236212e-05	189	0.000120399420299087	541	0.000344635377681515	662	0.000421716488031724	1178	0.000750426016467328	1078	0.000686722619483684	484	0.000308324441400838	357	0.00022742112723161	1323	0.000842795942093612	539	0.000343361309741842	1328	0.000845981111942794	453	0.000288576388335908	1967	0.00125304581866828	306	0.000194932394769951	1065	0.00067844117787581	872	0.000555493621697377	2378	0.00151486678027106	1871	0.00119189055756398	164	0.000104473571053176	2172	0.00138363778248475	2640	0.00168176968036821	14788	0.0094204583459413	835	0.000531923364813429	2084	0.00132757879313914	5922	0.00377251516937141
ERR599038	272686422	2738	0.00100408373101907	752	0.000275774640513637	984	0.000360854050884866	627	0.000229934440960174	2496	0.000915337104683562	2152	0.00078918487551243	485	0.000177859974267439	1228	0.000450334120413227	1178	0.000431998040591841	1536	0.000563284372112961	953	0.000349485681395607	604	0.000221499844242336	1214	0.000445200018063239	3226	0.00118304387007579	161	5.90421770248612e-05	890	0.000326382220820661	1599	0.000586387832687907	310	0.00011368369489259	1948	0.000714373669841177	3243	0.00118927813721506	2685	0.000984647486408399	1467	0.000537980581959449	459	0.000168325212760319	406	0.00014888896814965	1271	0.000466103149059618	986	0.000361587494077721	1455	0.000533579922802317	596	0.000218566071470915	846	0.000310246470577842	1382	0.000506809246263094	3226	0.00118304387007579	429	0.000157323564867487	778	0.000285309402020758	949	0.000348018795009896	1720	0.00063076114585566	1019	0.000373689306759836	2583	0.000947241883572773	1457	0.000534313365995172	2684	0.000984280764811971	3070	0.00112583530103307	13	4.76738075356022e-06	142	5.20744666927347e-05	1590	0.000583087338320058	110	4.0339375607048e-05	20	7.33443192855418e-06	87	3.19047788892107e-05	48	1.760263662853e-05	1686	0.000618292611577118	777	0.00028494268042433	241	8.83799047390779e-05	1565	0.000573919298409365	654	0.000239835924063722	1275	0.000467570035445329	1914	0.000701905135562635	213	7.81117000391021e-05	545	0.000199863270053101	1811	0.000664132811130581	3498	0.00128279214430413	3062	0.00112290152826165	3555	0.00130369527530051	765	0.000280542021267198	1301	0.00047710479695245	2487	0.000912036610315713	759	0.000278341691688631	1844	0.000676234623812696	958	0.000351319289377745	1490	0.000546415178677287	1087	0.00039862637531692	4040	0.00148155524956795	2710	0.000993815526319092	4208	0.0015431644777678	3613	0.00132496512789331	332	0.000121751570013999	6696	0.00245556780967994	4776	0.00175146234453874	4861	0.00178263368023509	1842	0.00067550118061984	5702	0.0020910465428308	19373	0.00710449748759401
ERR599039	287880278	4280	0.00148672914648221	913	0.000317145726808003	1014	0.000352229755731999	640	0.000222314638726311	3916	0.00136028769570662	2259	0.000784701201379276	198	6.87785913559525e-05	893	0.000310198394347806	721	0.00025045133519011	1336	0.000464081808341174	459	0.000159441279961526	742	0.000257746034273317	1137	0.000394955850362212	2384	0.000828122029255509	148	5.14102602054594e-05	840	0.000291787963328283	1565	0.000543628765010433	275	9.55258213277118e-05	1547	0.000537376165796255	1120	0.000389050617771044	772	0.000268167032963613	1116	0.000387661151279005	664	0.000230651437678548	340	0.000118104651823353	692	0.000240377703122824	440	0.000152841314124339	1060	0.000368208620390453	432	0.00015006238114026	527	0.000183062210326197	737	0.000256009201158268	2441	0.000847921926767071	249	8.64942891294554e-05	617	0.000214325206397084	368	0.000127830917267629	469	0.000162914946191625	627	0.000217798872627183	2101	0.000729817274943718	618	0.000214672573020094	2559	0.000888911188282234	714	0.000248019768829041	25	8.68416557524653e-06	19	6.59996583718736e-06	1591	0.000552660297208689	66	2.29261971186508e-05	40	1.38946649203944e-05	116	4.02945282691439e-05	52	1.80630643965128e-05	1371	0.000476239640146519	655	0.000227525138071459	222	7.71153903081892e-05	1120	0.000389050617771044	187	6.4957558502844e-05	1448	0.000502986870118279	1761	0.000611712623120365	290	0.00010073632067286	750	0.000260524967257396	2368	0.000822564163287351	1295	0.00044983977679777	1929	0.000670070215786022	2187	0.000759690804522566	496	0.000172293845012891	1648	0.000572460194720251	2827	0.000982005443248877	497	0.000172641211635901	2063	0.000716617343269343	820	0.000284840630868086	1031	0.000358134988323167	1127	0.000391482184132113	1422	0.000493955337920022	2066	0.000717659443138373	3908	0.00135750876272254	3314	0.00115117298865468	492	0.000170904378520852	8690	0.00301861595395569	4356	0.00151312900983095	2708	0.000940668815110704	2073	0.000720091009499442	6935	0.00240898753057339	13826	0.00480269092973434
ERR599040	47644258	54	0.000113339995766121	62	0.000130131106249991	86	0.000180504437701601	85	0.000178405548891117	95	0.000199394436995954	173	0.000363107764213686	125	0.000262361101310466	181	0.000379898874697555	231	0.000484843315221742	248	0.000520524424999965	163	0.000342118876108848	72	0.000151119994354829	112	0.000235075546774178	587	0.00123204773175395	27	5.66699978830607e-05	114	0.000239273324395145	412	0.000864742189919297	52	0.000109142218145154	526	0.00110401551431444	532	0.00111660884717735	820	0.00172108882459666	266	0.000558304423588673	64	0.000134328883870959	80	0.000167911104838699	442	0.000927708854233809	208	0.000436568872580616	967	0.00202962547973777	8648	0.0181511904330633	113	0.000237174435584662	312	0.000654853308870924	321	0.000673743308165278	102	0.000214086658669341	205	0.000430272206149165	237	0.000497436648084644	254	0.000533117757862868	154	0.000323228876814495	339	0.000711523306753985	375	0.000787083303931399	238	0.000499535536895128	975	0.00204641659022164	1	2.09888881048373e-06	10	2.09888881048373e-05	201	0.00042187665090723	6	1.25933328629024e-05	15	3.1483332157256e-05	11	2.3087776915321e-05	8	1.67911104838698e-05	224	0.000470151093548356	123	0.000258163323689499	137	0.000287547767036271	263	0.000552007757157221	194	0.000407184429233844	89	0.000186801104133052	245	0.000514227758568514	24	5.03733314516096e-05	51	0.00010704332933467	133	0.000279152211794336	564	0.00118377328911282	1346	0.0028251043389111	497	0.00104314773881041	148	0.000310635543951592	151	0.000316932210383043	225	0.00047224998235884	148	0.000310635543951592	337	0.000707325529133017	123	0.000258163323689499	460	0.000965488852822516	100	0.000209888881048373	455	0.000954994408770098	913	0.00191628548397165	616	0.00129291550725798	415	0.000871038856350749	30	6.29666643145119e-05	487	0.00102215885070558	589	0.00123624550937492	10747	0.0225567580462687	238	0.000499535536895128	437	0.000917214410181391	2137	0.00448532538800373
ERR599041	86793990	202	0.000232735008495404	177	0.000203931170810329	216	0.000248865157599046	99	0.000114063197232896	226	0.000260386692673076	461	0.000531142766912778	30	3.45646052220897e-05	165	0.000190105328721493	133	0.000153236416484598	274	0.000315690061028419	68	7.83464385034033e-05	100	0.000115215350740299	296	0.000341037438191285	468	0.000539207841464599	25	2.88038376850747e-05	188	0.000216604859391762	229	0.000263843153195285	33	3.80210657442987e-05	62	7.14335174589853e-05	217	0.000250017311106449	67	7.71942849960003e-05	113	0.000130193346336538	40	4.60861402961196e-05	36	4.14775262665076e-05	52	5.99119823849555e-05	82	9.44765876070451e-05	351	0.000404405881098449	80	9.21722805922392e-05	64	7.37378244737913e-05	122	0.000140562727903165	421	0.000485056626616659	30	3.45646052220897e-05	69	7.94985920108063e-05	49	5.64555218627465e-05	69	7.94985920108063e-05	145	0.000167062258573433	605	0.000697052871978809	45	5.18469078331345e-05	634	0.000730465323693495	73	8.41072060404182e-05		0	4	4.60861402961196e-06	256	0.000294951297895165	1	1.15215350740299e-06	5	5.76076753701495e-06	24	2.76516841776717e-05	5	5.76076753701495e-06	347	0.000399797267068837	49	5.64555218627465e-05	56	6.45205964145674e-05	290	0.000334124517146867	24	2.76516841776717e-05	112	0.000129041192829135	254	0.000292646990880359	54	6.22162893997614e-05	89	0.000102541662158866	255	0.000293799144387762	110	0.000126736885814329	220	0.000253473771628658	386	0.000444731253857554	121	0.000139410574395762	253	0.000291494837372956	422	0.000486208780124062	74	8.52593595478212e-05	253	0.000291494837372956	138	0.000158997184021613	170	0.000195866096258508	186	0.000214300552376956	281	0.00032375513558024	336	0.000387123578487404	622	0.00071663948160466	518	0.000596815516834749	53	6.10641358923584e-05	1414	0.00162914505946783	1104	0.0012719774721729	273	0.000314537907521016	300	0.000345646052220897	1131	0.00130308561687278	2162	0.00249095588300526
ERR599042	72977620	85	0.000116474064240516	151	0.000206912749415506	351	0.000480969371157897	78	0.000106882082479533	170	0.000232948128481033	545	0.000746804294248017	19	2.60353790655272e-05	164	0.000224726429828761	104	0.000142509443306044	434	0.00059470286918099	112	0.000153471708175739	97	0.00013291746154506	207	0.000283648603503375	422	0.000578259471876446	32	4.38490594787827e-05	209	0.000286389169720799	369	0.000505634467114713	28	3.83679270439348e-05	62	8.49575527401414e-05	210	0.000287759452829511	77	0.000105511799370821	91	0.000124695762892788	19	2.60353790655272e-05	33	4.52193425874946e-05	128	0.000175396237915131	63	8.63278358488534e-05	148	0.00020280190008937	769	0.0010537477105995	56	7.67358540878697e-05	160	0.000219245297393913	437	0.000598813718507126	18	2.46650959568153e-05	52	7.12547216530218e-05	49	6.7143872326886e-05	108	0.000147990575740892	123	0.000168544822371571	472	0.000646773627312044	94	0.000128806612218924	581	0.000796134486161648	135	0.000184988219676114	1	1.37028310871196e-06	1	1.37028310871196e-06	257	0.000352162758938973	4	5.48113243484783e-06	5	6.85141554355979e-06	14	1.91839635219674e-05	6	8.22169865227175e-06	365	0.000500153334679865	53	7.26250047617338e-05	125	0.000171285388588995	295	0.000404233517070028	20	2.74056621742392e-05	154	0.000211023598741642	320	0.000438490594787827	45	6.16627398920381e-05	96	0.000131547178436348	278	0.000380938704221924	188	0.000257613224437848	203	0.000278167471068528	385	0.000527558996854104	114	0.000156212274393163	243	0.000332978795417006	628	0.00086053779227111	59	8.08467034140056e-05	216	0.000295981151481783	148	0.00020280190008937	343	0.000470007106288202	174	0.000238429260915881	381	0.000522077864419256	352	0.000482339654266609	585	0.000801615618596496	703	0.000963309025424507	33	4.52193425874946e-05	1349	0.00184851191365243	1085	0.00148675717295248	1057	0.00144838924590854	382	0.000523448147527968	1284	0.00175944351158615	2544	0.00348600022856322
